,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_>10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_>10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2019-05-29,118.9203,126.0148,417.2212,81.1715,84.5431,129.4723,180.3157,94.0285,137.575,143.8415,118.4752,150.6135,66.8558,26.5502,62.1488,84.9066,69.1096,18.953,60.5852,96.8235,162.9386,16.633773,35.4138,48.9738,51.1392,100.7378,133.3358,119.5161,113.6428
2019-05-30,119.3953,124.6814,414.8919,81.462,85.0523,129.7813,180.7577,94.497,138.112,144.0588,119.0369,151.178,66.2819,26.9748,61.1751,84.0641,68.5592,19.3619,60.122,95.6846,161.5232,16.589566,35.2897,49.3501,51.4981,99.8579,131.7228,119.8,112.4615
2019-05-31,122.5414,127.8173,436.1556,82.3062,88.1134,133.1895,183.8391,97.6136,141.3905,146.8404,121.8797,154.9257,68.643,28.4153,63.9662,86.5876,70.9033,19.2431,61.7519,98.1134,165.7816,16.786212,35.9227,50.1987,51.8485,101.7251,135.3173,121.8822,114.969
2019-06-03,123.9441,129.2434,443.9555,81.2711,89.3455,135.1658,185.5975,98.8675,143.5503,146.5944,123.1451,156.9644,69.3213,28.1717,64.1091,87.5903,73.0329,19.1342,62.6365,99.4722,167.846,18.609793,38.1522,44.2218,69.0544,102.1684,136.8778,122.6774,116.2322
2019-06-04,123.2664,127.6347,427.8698,79.8769,88.3954,134.5813,185.6541,97.702,143.3134,146.3223,122.4219,156.6446,67.8428,27.2494,62.1469,86.1676,71.5536,19.225,62.1311,98.2361,165.3358,18.225459,37.9966,44.1645,68.3582,101.2955,135.1875,122.223,114.5288
2019-06-05,122.6989,127.083,424.1428,79.2141,87.7962,134.0006,185.123,97.3682,142.6398,145.2476,121.8259,155.9582,67.6265,27.0765,62.2045,85.8068,71.335,19.9755,62.4824,97.7845,164.3893,18.667441,38.3517,45.3081,68.3255,100.9128,134.4912,122.9093,113.981
2019-06-06,122.4116,127.3886,419.9627,78.4508,87.6931,133.7017,184.4371,97.1461,142.3976,144.5783,121.3882,155.715,67.299,27.5233,61.8973,85.1523,70.9611,20.297,63.1386,98.1743,164.9031,19.464062,38.5043,45.637,68.681,100.9398,134.707,122.8353,114.5301
2019-06-07,121.8967,126.4514,408.3172,76.5459,87.0065,133.3825,183.8735,96.6672,141.8038,144.0466,120.7964,155.1156,67.3208,27.3075,61.9629,85.1789,70.969,19.6254,62.8539,97.3291,164.4744,19.106385,37.7129,44.7878,67.8529,100.3431,133.6437,122.789,113.6142
2019-06-10,119.8926,124.2583,393.642,76.3492,85.1457,131.4343,181.7021,94.3817,140.2308,141.6971,118.6868,153.3925,66.2698,25.9716,60.6527,84.4371,69.9357,20.2376,62.0478,95.7621,161.1301,18.840997,37.854,45.6076,66.9198,98.9677,130.9396,121.8202,112.1134
2019-06-11,119.5297,123.4606,391.525,75.6279,85.1389,130.6939,180.9028,94.193,139.7912,140.9591,118.2468,153.0178,66.0354,26.0268,60.3417,84.1399,69.6955,19.5312,60.9525,95.1525,160.1485,18.243229,36.782,44.6833,66.5123,98.4912,130.1511,121.3425,111.224
2019-06-12,119.105,124.6989,396.0554,76.8008,84.1085,130.7415,181.1809,94.2585,138.665,141.0414,118.4234,151.7973,66.6492,26.1223,60.8515,84.971,70.3217,19.6256,61.8071,96.1571,161.7449,18.92342,37.2251,44.5811,67.3202,99.0962,131.3899,122.0104,112.5942
2019-06-13,119.1267,125.1702,395.6134,76.6418,83.6956,130.7577,181.6091,93.8452,139.1518,141.2588,118.2671,152.3698,66.9139,26.2421,61.0547,85.2542,70.5896,20.2306,62.218,96.4384,162.6546,19.246119,37.8756,45.3897,67.7709,99.7183,131.9231,122.5026,112.939
2019-06-14,119.4435,125.092,394.1115,76.0761,84.4985,130.6031,181.1597,94.7732,139.0495,140.7219,118.2514,152.8472,66.9176,26.3428,61.0331,85.1882,70.5934,20.6337,61.9396,96.3873,162.9086,19.10784,38.4253,46.1521,67.9993,99.4913,131.8924,122.4148,112.7742
2019-06-17,119.1412,124.9465,392.1891,75.617,84.31,130.2018,180.604,94.425,138.769,140.4836,117.9711,152.5099,66.8928,26.2235,60.822,85.2714,70.587,20.8877,61.7718,96.2542,162.9527,19.274841,38.6711,46.4295,68.0993,99.384,131.7307,122.2093,112.6664
2019-06-18,118.3225,122.8703,387.8617,73.8857,83.3725,129.2666,179.8836,93.4187,138.069,139.8071,117.286,151.7751,65.7263,25.745,59.5072,83.8147,69.4062,19.5502,60.8352,94.5025,160.4715,18.533735,37.0368,44.168,66.6745,98.0309,129.3871,121.2546,110.829
2019-06-19,117.357,122.0444,385.1379,72.489,82.415,128.2348,178.9502,92.5731,136.9795,138.8056,116.4106,150.7073,63.9365,24.6473,57.7831,81.7003,67.5682,18.4383,60.3488,93.4862,159.8315,17.770511,35.7271,42.4967,66.0703,97.7969,128.6488,120.7405,109.769
2019-06-20,115.3362,118.5031,354.5914,72.7355,80.5933,125.7682,176.9113,90.7784,134.7243,136.778,114.4326,148.3144,62.4059,24.4319,56.03,79.7747,65.9937,16.6253,59.239,90.8476,155.2969,17.550434,33.8911,38.8752,63.138,95.0131,124.4295,118.5112,107.1977
2019-06-21,114.6144,116.2289,360.8908,72.8002,79.7669,125.4006,176.2568,90.2573,133.9129,135.7098,113.8416,147.4402,62.7688,24.0616,56.4368,80.4803,66.3667,19.1297,58.5456,89.0383,152.604,17.966549,35.9193,42.6052,63.027,93.5744,121.9035,116.6813,105.3095
2019-06-24,113.8292,114.8166,361.3573,72.3684,78.8462,124.1973,175.9091,89.4874,132.9179,135.455,113.3457,146.1061,63.2288,24.1987,56.9609,81.0065,66.85,19.7155,57.8789,87.637,151.6324,17.828498,36.4213,43.3656,62.705,92.7871,120.5875,115.7033,103.6022
2019-06-25,113.6689,116.4269,377.7955,72.5158,78.7834,123.6358,175.6688,89.3991,132.7235,135.0142,113.0731,145.9606,64.2253,25.2109,57.7239,82.0876,67.8623,19.7721,58.3503,88.633,153.9206,18.009931,36.851,43.4522,63.5164,93.9138,122.8405,115.983,104.2972
2019-06-26,112.8192,115.4308,374.6385,71.4645,77.9571,122.7935,175.0178,88.5022,132.0197,133.9798,112.1823,145.1158,63.4102,24.8833,56.9234,81.1425,67.0254,19.459,57.8549,87.8705,152.5466,17.519634,36.3615,43.0419,62.9623,93.3535,121.7253,115.0601,103.5161
2019-06-27,112.5603,114.8703,380.3206,71.8938,77.8011,122.1928,174.604,88.5842,131.4636,133.3711,112.0812,144.5631,64.4113,25.9206,57.9833,82.0652,68.0562,18.3849,57.8279,87.4484,151.9877,17.456098,35.312,41.1289,62.3522,92.801,121.0714,114.6759,103.0785
2019-06-28,111.5178,113.8288,378.7076,71.0928,76.6386,121.2235,173.5456,87.5366,130.3256,132.5176,111.0681,143.3463,63.4778,24.9863,56.9968,81.0681,67.127,19.3914,57.4456,86.8224,150.4553,17.306932,36.0721,42.6555,62.598,92.1328,119.76,114.2728,102.4013
2019-07-01,113.8751,112.0533,365.7223,69.8503,79.3281,124.8436,173.7198,91.8131,130.9263,133.4032,113.4552,144.67,65.1583,29.5753,59.2041,81.4516,67.1821,19.6295,57.2793,85.4504,147.9251,17.649866,37.0761,42.6885,64.4842,90.5554,117.5834,113.0551,101.2513
2019-07-02,113.6491,112.5325,374.7489,68.6433,79.1238,124.4894,173.5136,91.5267,130.7203,133.291,113.1908,144.3449,64.9109,29.7427,58.9177,81.0396,66.934,19.3014,57.3846,85.79,148.7497,17.305756,36.5028,42.6004,64.8242,91.0779,118.28,113.0534,101.4113
2019-07-03,113.4792,112.3043,369.775,65.2612,79.2743,123.8864,172.805,91.4446,130.4551,133.0708,112.9262,144.0492,65.1588,30.2787,59.0291,81.1815,67.1468,17.8635,57.1256,85.4861,148.6133,16.828592,35.1089,40.2145,64.7875,90.7227,118.2799,112.4617,100.8215
2019-07-05,111.7919,111.8683,364.6741,66.3414,77.5455,122.1864,171.6912,89.6843,128.8804,131.5113,111.2663,142.1588,65.1163,29.9576,58.9245,81.4295,67.1212,17.7229,56.6395,85.0872,147.6661,16.893544,34.6229,39.8048,64.3844,90.6745,117.8553,112.4012,100.3047
2019-07-08,111.6321,111.9391,366.7821,66.9693,77.2088,122.6035,171.2841,89.4468,128.7699,131.3937,111.0414,142.0059,64.8177,29.7678,58.9687,80.8843,66.8005,17.2524,56.5052,85.0548,147.7526,16.568713,34.0665,39.3226,64.1928,90.6442,118.0145,111.399,100.4432
2019-07-09,111.324,112.2731,371.5239,66.9359,77.0513,121.7569,171.1149,89.3536,128.368,130.6421,110.7708,141.5389,64.5238,29.2753,58.2592,80.8564,66.5072,17.7431,56.2109,85.1804,148.3711,16.651668,34.7131,40.334,64.3034,90.606,118.4622,110.1427,100.9239
2019-07-10,110.7104,112.5031,370.4164,65.8302,76.3924,121.1268,170.8043,88.8321,127.6483,130.1269,110.3182,140.631,63.4053,28.317,57.4143,79.6042,65.4134,17.9716,56.2188,85.4451,148.8931,16.896467,34.8961,40.4794,64.9857,91.1356,118.6449,110.4367,101.2393
2019-07-11,109.9343,111.8179,371.8255,65.3195,75.6003,120.3543,170.3347,88.0771,126.79,129.6787,109.7347,139.5315,64.123,28.8538,58.3249,80.4158,66.1305,18.3415,55.9478,85.1651,147.6147,17.135126,35.0604,40.8116,64.7764,90.808,117.7468,109.7839,100.9624
2019-07-12,109.6809,111.4546,369.76,66.0885,75.5032,119.9211,169.8322,88.0677,126.3981,128.9938,109.5709,139.067,63.9395,29.0134,58.0097,80.1375,65.9404,18.3618,55.3522,84.8323,147.2481,16.90421,35.0096,40.989,64.4911,90.5397,117.2564,109.1142,100.9051
2019-07-15,109.049,111.5581,369.6077,64.9919,74.5483,119.3142,169.6349,87.1118,125.9347,128.7397,109.1693,138.1158,63.7124,28.6757,57.753,79.9435,65.7086,18.6595,55.3143,84.9774,147.3101,17.058023,35.308,41.3755,64.2846,90.6406,117.3596,109.1148,101.0305
